feature_name,modality,source_column,rationale
pb.clp_cell_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'clp_cell'. Mean z-score over Hallmark TNF-alpha Signaling via NF-kB genes. TNF-alpha inflammaging / CMV effector-memory product. Ext. support: Franceschi 2000 (PMID 10911963); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.cm_cd4_t_cell_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'cm_cd4_t_cell'. Mean z-score over Hallmark Interferon Alpha Response genes. Type I IFN; pDC-produced; senescence-linked. Ext. support: D'Souza 2021 (PMID 34547174). Z-scored within cell type across 92 baseline samples. Included.
pb.cm_cd4_t_cell_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'cm_cd4_t_cell'. Mean z-score over Hallmark Interferon Gamma Response genes. Type II IFN / antiviral / CMV-driven state. Ext. support: Ashour 2023 (PMID 37141306); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.cm_cd4_t_cell_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'cm_cd4_t_cell'. Mean z-score over Hallmark IL-2/STAT5 Signaling genes. Gamma-chain/STAT5 T-cell homeostasis (proxy for IL-7/STAT5 naive-T decline). Ext. support: Becklund 2016 (PMID 27480406). CAVEAT: aging signal is more precisely IL-7/STAT5. Z-scored within cell type across 92 baseline samples. Included.
pb.cm_cd4_t_cell_il6_jak_stat3,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'cm_cd4_t_cell'. Mean z-score over Hallmark IL-6/JAK/STAT3 Signaling genes. IL-6 inflammaging biomarker; JAK/STAT3 drives SASP. Ext. support: Xu 2015 (PMID 26578790); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.cm_cd4_t_cell_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'cm_cd4_t_cell'. Mean z-score over Hallmark Inflammatory Response genes. Canonical inflammaging. Ext. support: Franceschi 2000 (PMID 10911963); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.cm_cd4_t_cell_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'cm_cd4_t_cell'. Mean z-score over Hallmark TNF-alpha Signaling via NF-kB genes. TNF-alpha inflammaging / CMV effector-memory product. Ext. support: Franceschi 2000 (PMID 10911963); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.cm_cd8_t_cell_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'cm_cd8_t_cell'. Mean z-score over Hallmark Interferon Alpha Response genes. Type I IFN; pDC-produced; senescence-linked. Ext. support: D'Souza 2021 (PMID 34547174). Z-scored within cell type across 92 baseline samples. Included.
pb.cm_cd8_t_cell_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'cm_cd8_t_cell'. Mean z-score over Hallmark Interferon Gamma Response genes. Type II IFN / antiviral / CMV-driven state. Ext. support: Ashour 2023 (PMID 37141306); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.cm_cd8_t_cell_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'cm_cd8_t_cell'. Mean z-score over Hallmark IL-2/STAT5 Signaling genes. Gamma-chain/STAT5 T-cell homeostasis (proxy for IL-7/STAT5 naive-T decline). Ext. support: Becklund 2016 (PMID 27480406). CAVEAT: aging signal is more precisely IL-7/STAT5. Z-scored within cell type across 92 baseline samples. Included.
pb.cm_cd8_t_cell_il6_jak_stat3,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'cm_cd8_t_cell'. Mean z-score over Hallmark IL-6/JAK/STAT3 Signaling genes. IL-6 inflammaging biomarker; JAK/STAT3 drives SASP. Ext. support: Xu 2015 (PMID 26578790); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.cm_cd8_t_cell_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'cm_cd8_t_cell'. Mean z-score over Hallmark Inflammatory Response genes. Canonical inflammaging. Ext. support: Franceschi 2000 (PMID 10911963); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.cm_cd8_t_cell_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'cm_cd8_t_cell'. Mean z-score over Hallmark TNF-alpha Signaling via NF-kB genes. TNF-alpha inflammaging / CMV effector-memory product. Ext. support: Franceschi 2000 (PMID 10911963); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.cmp_cell_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'cmp_cell'. Mean z-score over Hallmark Interferon Alpha Response genes. Type I IFN; pDC-produced; senescence-linked. Ext. support: D'Souza 2021 (PMID 34547174). Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.cmp_cell_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'cmp_cell'. Mean z-score over Hallmark Interferon Gamma Response genes. Type II IFN / antiviral / CMV-driven state. Ext. support: Ashour 2023 (PMID 37141306); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.cmp_cell_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'cmp_cell'. Mean z-score over Hallmark IL-2/STAT5 Signaling genes. Gamma-chain/STAT5 T-cell homeostasis (proxy for IL-7/STAT5 naive-T decline). Ext. support: Becklund 2016 (PMID 27480406). CAVEAT: aging signal is more precisely IL-7/STAT5. Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.cmp_cell_il6_jak_stat3,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'cmp_cell'. Mean z-score over Hallmark IL-6/JAK/STAT3 Signaling genes. IL-6 inflammaging biomarker; JAK/STAT3 drives SASP. Ext. support: Xu 2015 (PMID 26578790); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.cmp_cell_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'cmp_cell'. Mean z-score over Hallmark Inflammatory Response genes. Canonical inflammaging. Ext. support: Franceschi 2000 (PMID 10911963); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.cmp_cell_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'cmp_cell'. Mean z-score over Hallmark TNF-alpha Signaling via NF-kB genes. TNF-alpha inflammaging / CMV effector-memory product. Ext. support: Franceschi 2000 (PMID 10911963); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.core_cd14_monocyte_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'core_cd14_monocyte'. Mean z-score over Hallmark Interferon Alpha Response genes. Type I IFN; pDC-produced; senescence-linked. Ext. support: D'Souza 2021 (PMID 34547174). Z-scored within cell type across 92 baseline samples. Included.
pb.core_cd14_monocyte_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'core_cd14_monocyte'. Mean z-score over Hallmark Interferon Gamma Response genes. Type II IFN / antiviral / CMV-driven state. Ext. support: Ashour 2023 (PMID 37141306); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.core_cd14_monocyte_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'core_cd14_monocyte'. Mean z-score over Hallmark IL-2/STAT5 Signaling genes. Gamma-chain/STAT5 T-cell homeostasis (proxy for IL-7/STAT5 naive-T decline). Ext. support: Becklund 2016 (PMID 27480406). CAVEAT: aging signal is more precisely IL-7/STAT5. Z-scored within cell type across 92 baseline samples. Included.
pb.core_cd14_monocyte_il6_jak_stat3,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'core_cd14_monocyte'. Mean z-score over Hallmark IL-6/JAK/STAT3 Signaling genes. IL-6 inflammaging biomarker; JAK/STAT3 drives SASP. Ext. support: Xu 2015 (PMID 26578790); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.core_cd14_monocyte_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'core_cd14_monocyte'. Mean z-score over Hallmark Inflammatory Response genes. Canonical inflammaging. Ext. support: Franceschi 2000 (PMID 10911963); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.core_cd14_monocyte_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'core_cd14_monocyte'. Mean z-score over Hallmark TNF-alpha Signaling via NF-kB genes. TNF-alpha inflammaging / CMV effector-memory product. Ext. support: Franceschi 2000 (PMID 10911963); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.core_cd16_monocyte_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'core_cd16_monocyte'. Mean z-score over Hallmark Interferon Alpha Response genes. Type I IFN; pDC-produced; senescence-linked. Ext. support: D'Souza 2021 (PMID 34547174). Z-scored within cell type across 92 baseline samples. Included.
pb.core_cd16_monocyte_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'core_cd16_monocyte'. Mean z-score over Hallmark Interferon Gamma Response genes. Type II IFN / antiviral / CMV-driven state. Ext. support: Ashour 2023 (PMID 37141306); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.core_cd16_monocyte_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'core_cd16_monocyte'. Mean z-score over Hallmark IL-2/STAT5 Signaling genes. Gamma-chain/STAT5 T-cell homeostasis (proxy for IL-7/STAT5 naive-T decline). Ext. support: Becklund 2016 (PMID 27480406). CAVEAT: aging signal is more precisely IL-7/STAT5. Z-scored within cell type across 92 baseline samples. Included.
pb.core_cd16_monocyte_il6_jak_stat3,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'core_cd16_monocyte'. Mean z-score over Hallmark IL-6/JAK/STAT3 Signaling genes. IL-6 inflammaging biomarker; JAK/STAT3 drives SASP. Ext. support: Xu 2015 (PMID 26578790); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.core_cd16_monocyte_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'core_cd16_monocyte'. Mean z-score over Hallmark Inflammatory Response genes. Canonical inflammaging. Ext. support: Franceschi 2000 (PMID 10911963); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.core_cd16_monocyte_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'core_cd16_monocyte'. Mean z-score over Hallmark TNF-alpha Signaling via NF-kB genes. TNF-alpha inflammaging / CMV effector-memory product. Ext. support: Franceschi 2000 (PMID 10911963); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.core_memory_b_cell_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'core_memory_b_cell'. Mean z-score over Hallmark Interferon Alpha Response genes. Type I IFN; pDC-produced; senescence-linked. Ext. support: D'Souza 2021 (PMID 34547174). Z-scored within cell type across 92 baseline samples. Included.
pb.core_memory_b_cell_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'core_memory_b_cell'. Mean z-score over Hallmark Interferon Gamma Response genes. Type II IFN / antiviral / CMV-driven state. Ext. support: Ashour 2023 (PMID 37141306); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.core_memory_b_cell_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'core_memory_b_cell'. Mean z-score over Hallmark IL-2/STAT5 Signaling genes. Gamma-chain/STAT5 T-cell homeostasis (proxy for IL-7/STAT5 naive-T decline). Ext. support: Becklund 2016 (PMID 27480406). CAVEAT: aging signal is more precisely IL-7/STAT5. Z-scored within cell type across 92 baseline samples. Included.
pb.core_memory_b_cell_il6_jak_stat3,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'core_memory_b_cell'. Mean z-score over Hallmark IL-6/JAK/STAT3 Signaling genes. IL-6 inflammaging biomarker; JAK/STAT3 drives SASP. Ext. support: Xu 2015 (PMID 26578790); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.core_memory_b_cell_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'core_memory_b_cell'. Mean z-score over Hallmark Inflammatory Response genes. Canonical inflammaging. Ext. support: Franceschi 2000 (PMID 10911963); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.core_memory_b_cell_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'core_memory_b_cell'. Mean z-score over Hallmark TNF-alpha Signaling via NF-kB genes. TNF-alpha inflammaging / CMV effector-memory product. Ext. support: Franceschi 2000 (PMID 10911963); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.core_naive_b_cell_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'core_naive_b_cell'. Mean z-score over Hallmark Interferon Alpha Response genes. Type I IFN; pDC-produced; senescence-linked. Ext. support: D'Souza 2021 (PMID 34547174). Z-scored within cell type across 92 baseline samples. Included.
pb.core_naive_b_cell_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'core_naive_b_cell'. Mean z-score over Hallmark Interferon Gamma Response genes. Type II IFN / antiviral / CMV-driven state. Ext. support: Ashour 2023 (PMID 37141306); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.core_naive_b_cell_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'core_naive_b_cell'. Mean z-score over Hallmark IL-2/STAT5 Signaling genes. Gamma-chain/STAT5 T-cell homeostasis (proxy for IL-7/STAT5 naive-T decline). Ext. support: Becklund 2016 (PMID 27480406). CAVEAT: aging signal is more precisely IL-7/STAT5. Z-scored within cell type across 92 baseline samples. Included.
pb.core_naive_b_cell_il6_jak_stat3,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'core_naive_b_cell'. Mean z-score over Hallmark IL-6/JAK/STAT3 Signaling genes. IL-6 inflammaging biomarker; JAK/STAT3 drives SASP. Ext. support: Xu 2015 (PMID 26578790); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.core_naive_b_cell_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'core_naive_b_cell'. Mean z-score over Hallmark Inflammatory Response genes. Canonical inflammaging. Ext. support: Franceschi 2000 (PMID 10911963); Ferrucci & Fabbri 2018 (PMID 30065258). Z-scored within cell type across 92 baseline samples. Included.
pb.core_naive_b_cell_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'core_naive_b_cell'. Mean z-score over Hallmark TNF-alpha Signaling via NF-kB genes. TNF-alpha inflammaging / CMV effector-memory product. Ext. support: Franceschi 2000 (PMID 10911963); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
pb.core_naive_cd4_t_cell_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'core_naive_cd4_t_cell'. Mean z-score over Hallmark Interferon Alpha Response genes. Type I IFN; pDC-produced; senescence-linked. Ext. support: D'Souza 2021 (PMID 34547174). Z-scored within cell type across 92 baseline samples. Included.
pb.core_naive_cd4_t_cell_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'core_naive_cd4_t_cell'. Mean z-score over Hallmark Interferon Gamma Response genes. Type II IFN / antiviral / CMV-driven state. Ext. support: Ashour 2023 (PMID 37141306); CMV reviews (PMID 28082969, 28647907). Z-scored within cell type across 92 baseline samples. Included."
